Id;Label
MN0000181616;Dominique Eade
MN0000905151;Carlos Paredes
MN0000376422;Queens of the Stone Age
MN0000092226;Coldcut
MN0002720636;Inc.
MN0000533503;Flyleaf
MN0000845625;Ronnie Lane
MN0000245504;Dennis Miller
MN0000104664;Laika
MN0000853808;Karen Mantler
MN0000056171;Bernard Butler
MN0000347162;Pinetop Seven
MN0000208997;Rita Coolidge
MN0000347161;Pineapple Thief
MN0000739541;Entrance
MN0000236645;Majek Fashek
MN0000117844;Hank Williams, Jr.
MN0000025335;Trina
MN0000562418;Malcolm Young
MN0000892111;New Coon Creek Girls
MN0000014201;Spirit of the West
MN0000161487;Clinic
MN0003402899;Mammoth Penguins
MN0000253419;The Lucksmiths
MN0000090593;Chris Butler
MN0001393510;Tropic of Cancer
MN0000224212;Jay-Jay Johanson
MN0000595098;Arab on Radar
MN0000747243;Trouble
MN0001391106;Me and Cassity
MN0000634972;Lorraine
MN0000128873;Jack White
MN0000335302;Mayhem
MN0000918867;The Tear Garden
MN0000918866;The Team
MN0000403468;Naysayer
MN0000829717;Loudness
MN0000078467;The Communards
MN0000531626;Brutal Truth
MN0000762885;Avril Lavigne
MN0000962220;Young Heart Attack
MN0000256465;Let's Go Bowling
MN0000161735;Eleanor McEvoy
MN0000279968;Rob McConnell
MN0000311605;The Keggs
MN0000483716;The Vapors
MN0000376150;Kiri Te Kanawa
MN0000322277;Color Bars
MN0001784311;Mulatu Astatke
MN0000322279;Pete Steele
MN0000279964;Lord Shorty
MN0003206739;The Mighty Sceptres
MN0000159861;Talib Qadir Kibwe
MN0000567863;A Girl Called Eddy
MN0002651307;Echo Lake
MN0000806411;Joe Strummer & the Mescaleros
MN0001312496;Verve
MN0000838959;Seachange
MN0000802754;Grenique
MN0000254198;Satisfact
MN0002698962;Neighborhood Brats
MN0000320694;Peter Ecklund
MN0000650362;Cute Is What We Aim For
MN0000476605;Mo-Dettes
MN0000554414;Gil Evans Orchestra
MN0000632986;Jordan Pruitt
MN0000857850;Martin Tétreault
MN0000044906;The Birthday Party
MN0000790604;Taj Mahal
MN0000802302;Chaka Khan
MN0000742295;System 7
MN0000642196;George Coleman
MN0000600532;Agalloch
MN0000508732;Ms. Dynamite
MN0000491220;The Ronettes
MN0000790609;Tony Sheridan
MN0000143224;D.L. Menard
MN0000346563;Rosie Thomas
MN0000059101;Bobby Byrd
MN0002620029;Absofacto
MN0000295094;Lisa Carbon
MN0000119058;Confederate Railroad
MN0000382734;Matt Monro
MN0001236774;OK Jazz Band
MN0000055488;Lucky Strikes
MN0003234763;Little Matador
MN0000048594;Swervedriver
MN0000664634;Gordon Bok
MN0001329649;Hot Club of France Quintet
MN0000338887;Jerry Vale
MN0000453937;Yo Majesty
MN0000716022;The Watson Twins
MN0000270057;Lil' Boosie
MN0001897986;Michael Ray & the Cosmic Krewe
MN0000025321;Slow Children
MN0000139332;Frankie Lee
MN0000791982;The 101'ers
MN0000918398;A Band of Bees
MN0000002252;Allan Holdsworth
MN0001217599;The Chartbusters
MN0000184498;Carmen Cavallaro
MN0000508087;2 Skinnee J's
MN0000035719;Steve Harley
MN0000288104;Jim Jackson
MN0000094348;Killarmy
MN0000086774;J Mascis
MN0000214702;Charlie Spivak
MN0000569856;Mance Lipscomb
MN0002111530;Semargl
MN0000383484;Messy Marv
MN0000174155;Fred Schneider
MN0000621935;The Last Town Chorus
MN0002393563;K. Michelle
MN0000164504;Dream Evil
MN0000120489;Cormega
MN0000006571;Spaceship Eyes
MN0002027450;The Big Pink
MN0000183715;The Fugitives
MN0000109637;Culture
MN0000952498;Godzuki
MN0000738674;Donna Fargo
MN0000932045;Atmosphere
MN0000854587;Primordial
MN0000295213;Sandy Bull
MN0000834108;Sarah McLachlan
MN0000255964;Little Brother
MN0000954634;Retribution Gospel Choir
MN0001944246;The Dovers
MN0000184091;Don Henley
MN0000796763;Eddy Grant
MN0000151294;Béla Fleck & the Flecktones
MN0000800814;Emily Remler
MN0000424952;Light of the World
MN0000752381;Paulson
MN0000142178;Frankie Laine
MN0000799233;Eric Andersen
MN0000006310;Semisonic
MN0000467749;Peggy Lee
MN0000127063;Bell Biv DeVoe
MN0000767558;All Shall Perish
MN0003235497;Got a Girl
MN0000449450;Noël Coward
MN0001856189;Andrés
MN0000551465;Gillian Welch
MN0000250996;Wessell Anderson
MN0000163492;The F.U.'s
MN0000997772;Witch Hats
MN0000559927;Maktub
MN0000169906;Do Make Say Think
MN0000232679;John Kongos
MN0000108283;Lalo Rodríguez
MN0000816895;The Delta Rhythm Boys
MN0000784811;Joanna Newsom
MN0000451398;The Kooks
MN0000086828;Children of Bodom
MN0000451394;Red McKenzie
MN0000197475;Gene Loves Jezebel
MN0000953447;Heavy D & the Boyz
MN0000947238;Canton Jones
MN0000840215;Peter Murphy
MN0000344075;Jimmie Lunceford
MN0000338460;Raphe Malik
MN0003145706;Fifth Harmony
MN0001064893;Slakah the Beatchild
MN0000766375;The Go
MN0000085158;Keith Tippett
MN0000287995;SPK
MN0001594802;Jason Urick
MN0000001535;The Soundtrack of Our Lives
MN0000020269;Skull Snaps
MN0000624518;Treacherous Three
MN0000708982;Mikael Santana
MN0000820115;White Zombie
MN0003020529;Demetria McKinney
MN0000475980;The Monochrome Set
MN0000363673;Professor Eddie Lusk
MN0002437431;Jónsi
MN0000861164;The Mint Chicks
MN0000396871;Randy Muller
MN0000755501;Sonny Terry & Brownie McGhee
MN0000103244;Kraut
MN0000765160;The Honkies
MN0000196976;Gretchen Wilson
MN0002456570;Typhoon
MN0000281564;Mark Harris
MN0000007040;Tony Iommi
MN0000644925;Buster Poindexter
MN0000093266;Ithamara Koorax
MN0000924292;Success-n-Effect
MN0000800100;Eric Dolphy
MN0000500889;Minnie Riperton
MN0000744196;Alison Brown
MN0000351749;Royce da 5'9"
MN0000793706;Eleven Shadows
MN0000159296;Partners-N-Crime
MN0003345212;Charlie Puth
MN0000148124;Alternative TV
MN0000993295;Deepchord
MN0000154822;Ekoostik Hookah
MN0000081493;Killing Joke
MN0000797147;Edie Brickell & New Bohemians
MN0001451537;Théodore Dubois
MN0000510270;Car Bomb
MN0000122252;Lady Saw
MN0001567929;Jazz at Massey Hall
MN0000233147;Howie Day
MN0000510278;Arthur Brown
MN0003415624;Twin Bandit
MN0000557191;Hot Chip
MN0000810996;Volován
MN0000515600;Thelma Houston
MN0000810998;Voltaire
MN0000672269;Mandy Patinkin
MN0000478850;The Mob
MN0000744990;Toy Love
MN0000273787;Longpigs
MN0000887076;Rev. Cleophus Robinson
MN0000169279;Fern Knight
MN0003185314;DTCV
MN0000280960;Lone Justice
MN0000813946;Deftones
MN0000416352;Rebel MC
MN0000177060;Janis Joplin
MN0001439519;James Wilson
MN0000496825;Moonbabies
MN0000218709;Jonathan Butler
MN0000167880;Carleen Anderson
MN0002675429;Cosmonauts
MN0000509741;Atom and His Package
MN0000099753;Connie Smith
MN0001744240;Sam Ulano
MN0000213865;U-Brown
MN0000892586;The Normal
MN0002152438;Larry Graham & Graham Central Station
MN0000857119;Kay Kyser
MN0001212248;Engelbert Humperdinck
MN0000096221;Chris Proctor
MN0000821675;Jon Bon Jovi
MN0000036667;Sightings
MN0000465387;Michael Gira
MN0000100575;Chris Tomlin
MN0000854686;Prefuse 73
MN0000649891;George McRae
MN0000251474;Junior Byles
MN0000807888;Ulali
MN0000572310;Ann Nesby
MN0000033010;Paulina Alvarez
MN0000204460;Errol Thompson
MN0000230593;Jean Michel Jarre
MN0000244048;Sammie
MN0000212614;Deodato
MN0002918574;Clear Soul Forces
MN0000186639;Green Jello
MN0000751093;Trip Shakespeare
MN0000019187;Amp
MN0000303494;Rudy Clark
MN0000571368;Henry Vaughn
MN0000289026;Sam Roberts
MN0000682523;Trummy Young
MN0000226556;Dead or Alive
MN0000002069;Pan American
MN0000014801;The Starlight Mints
MN0000309982;Kayo Dot
MN0000110604;Chick Webb
MN0000878461;Lynn Ahrens & Stephen Flaherty
MN0003171799;Twin Forks
MN0000748851;Stephen Fearing
MN0003125793;Nick Hakim
MN0000774588;Kris Kristofferson
MN0000073348;Bobby Fuller
MN0001253710;Mort Sahl
MN0000298841;Love Is Colder than Death
MN0000293825;Liquid Soul
MN0000935739;Musiq (Soulchild)
MN0000195430;W.C. Handy
MN0002029050;José James
MN0000025243;Team Dresch
MN0001013109;Hey Monday
MN0000753485;Pearls Before Swine
MN0000490952;Anthrax
MN0000541374;George W. Johnson
MN0000312126;K-Ci & JoJo
MN0000138071;The Dresden Dolls
MN0002288400;Solomon Womack
MN0000272567;Louis Prima
MN0000605375;Alan Jackson
MN0000936425;Todd Rundgren
MN0000313495;Peter Mulvey
MN0000272563;S Club
MN0000205802;Downthesun
MN0000432930;Hub City Stompers
MN0000835197;Luciano
MN0000450700;Noel Redding
MN0000024340;Stereo Total
MN0001706575;Johnny Fields
MN0000567959;Stuff
MN0000404990;Meic Stevens
MN0000478322;4hero
MN0000394449;Michael Hurley
MN0000791728;Eldad Tarmu
MN0000788360;Clock DVA
MN0000951693;Harvie S
MN0000788362;Bardo Pond
MN0000852698;Poor Righteous Teachers
MN0000671244;Witchfinder General
MN0000055363;Big Bud
MN0000806089;Drain S.T.H.
MN0000799533;Doo Rag
MN0000895136;Pixies
MN0001013361;Glasvegas
MN0000379125;Neil Young
MN0000495201;MIMS
MN0000147200;The Dells
MN0000678068;Mannix
MN0000056344;Gang Gang Dance
MN0002142078;Verse Simmonds
MN0002370408;Seasons After
MN0000948061;Gino Vannelli
MN0000249973;Devo
MN0000684205;Dave Ellis
MN0000689367;Yngwie Malmsteen
MN0000683921;Yami Bolo
MN0000223861;Bloc Party
MN0000138144;Banco de Gaia
MN0000747506;Patti Page
MN0000860996;Corb Lund
MN0000618589;Mushroomhead
MN0000065749;The Compulsive Gamblers
MN0000288575;Sam Donahue
MN0000164750;Garland Jeffreys
MN0000721130;White Williams
MN0000829033;Huey Lewis
MN0000244073;Samiam
MN0000120675;Ja Rule
MN0000247966;Julie London
MN0001061368;Kristinia DeBarge
MN0000532070;David Brenner
MN0000185627;Freddy Fresh
MN0000286818;Marley Marl
MN0000011977;Starflyer 59
MN0000591228;Tiger
MN0000011975;Stefan Grossman
MN0000582531;Wildchild
MN0001594493;Uzi
MN0000011970;Patrick Cowley
MN0000011608;Tab Benoit
MN0000689091;John Simon
MN0000800484;Greg Koch
MN0000105329;Chris Botti
MN0000328251;Phantom Tollbooth
MN0000093103;Billy Ward
MN0000894602;Mike Ireland
MN0000308762;Penguin Cafe Orchestra
MN0000128076;Ezra Weiss
MN0000411745;The Radiators
MN0000038061;The Bats
MN0000315284;Jeffery Smith
MN0000930232;Supermayer
MN0000006143;Alice Coltrane
MN0000071641;Frisk
MN0000338722;Pierre Favre
MN0000101895;Joe
MN0000807687;Mac Dre
MN0000064343;Bigg Jus
MN0000665860;Godsmack
MN0000248719;Derringer
MN0000590044;Sunz of Man
MN0001985512;Eskmo
MN0000317571;Jennifer Love Hewitt
MN0000645576;Ijahman
MN0000770384;Brian Littrell
MN0000322071;Radar Bros.
MN0000938932;Made Out of Babies
MN0000302693;Junior Walker & the All-Stars
MN0000493327;They Might Be Giants
MN0000635425;Atlas Sound
MN0000081318;Edmar Castañeda
MN0000081316;Bone Thugs-N-Harmony
MN0000113753;Lauryn Hill
MN0000760311;Betty Roché
MN0000084140;Ira Newborn
MN0000740882;Fotheringay
MN0000740883;Foundation
MN0000413210;Merle Kilgore
MN0000040743;Audioslave
MN0000154101;Clyde McPhatter
MN0000497522;Tim Lyddon
MN0000289629;Linton Kwesi Johnson
MN0000354722;Rick Astley
MN0003301618;The Gotobeds
MN0000306208;Scotty Moore
MN0000354729;Roy Wood
MN0003364822;Tobias Jesso, Jr.
MN0000537082;Buddy Johnson
MN0000259114;Vanden Plas
MN0000143781;The Del Fuegos
MN0000754219;Anthony Newley
MN0003327509;Talk in Tongues
MN0000011754;Sheena Easton
MN0000505846;Questlove
MN0000750546;Paul Rishell
MN0000593849;Mostly Autumn
MN0000945711;Candy Dulfer
MN0000065882;Bob James
MN0000782631;Cousin Emmy
MN0000373460;Purple Hearts
MN0000939888;David Arnold
MN0000074340;Jimmy Raney
MN0000094074;The Lilys
MN0000392041;Michael Fracasso
MN0003168149;Crooks On Tape
MN0000255371;Leslie West
MN0003055508;Sivu
MN0000768027;Kenny Dorham
MN0000122738;Chris Thomas King
MN0000974145;The Del Vikings
MN0000598373;The Mouseketeers
MN0002453941;Portrait
MN0000771382;Killah Priest
MN0000156852;Eric Roberson
MN0000767095;Bohannon
MN0000172350;Don Byas
MN0000196661;Free Kitten
MN0000122735;JVC Force
MN0000771388;Black Rebel Motorcycle Club
MN0000163197;Frank Wright
MN0000007230;Brian May
MN0000379282;Spires That in the Sunset Rise
MN0002066122;TJay
MN0000182855;David Murray
MN0000163198;Carl Smith
MN0000211095;Underøath
MN0002748040;2 Chainz
MN0000755858;Steve Taylor
MN0000126144;Chuck Willis
MN0000261332;Jonah Jones
MN0000101391;Knapsack
MN0000273239;Lil' Cease
MN0000663455;Half Pint
MN0002286567;The Teen Idles
MN0000597309;Tina Turner
MN0000281613;Lois Maffeo
MN0003145352;Boogarins
MN0002787617;Megan Tibbits
MN0000854270;Potluck
MN0000024087;Slam
MN0000149385;Barbara Sfraga
MN0000922836;The Sugarman 3
MN0000510042;µ-Ziq
MN0001373596;Shocking Pinks
MN0000140499;Cocteau Twins
MN0000749734;Slade
MN0001704785;John Collins
MN0000277012;Hugo Fattoruso
MN0000786245;Barry Adamson
MN0000167220;Djavan
MN0000838299;June Brides
MN0000176298;Dom Um Romão
MN0000201739;West, Bruce & Laing
MN0001958576;The Singles
MN0000485365;Thirty Seconds to Mars
MN0000477915;Daniel Bernard Roumain
MN0000554963;Harry Chapin
MN0000813887;The Davis Sisters
MN0000317995;Mick Collins
MN0000645009;Gunther Schuller
MN0000369488;Rudolph Johnson
MN0000168310;Victims
MN0002895189;The Piano Guys
MN0000815733;Johnnie Allan
MN0000777405;LTJ Bukem
MN0000133057;Jo Dee Messina
MN0000397156;Randy Scruggs
MN0000771838;Immature
MN0000721636;H2O
MN0000764295;The G.T.O.'s
MN0000584287;Young Gods
MN0000607094;Toadies
MN0000046603;Sonny Burgess
MN0000988110;Frogpond
MN0000818089;Johnny Ray
MN0000841950;Verdine White
MN0000897181;Oval
MN0000173007;Frank Morgan
MN0002543540;Warm Waves
MN0002482004;Gauntlet Hair
MN0000851478;Richard Belzer
MN0000552576;Gino Soccio
MN0000182989;John Digweed
MN0000073644;Bobby Charles
MN0002869578;WZRD
MN0000212612;Johnny Hartman
MN0000020740;Sizzla
MN0000246022;Merle Travis
MN0000106514;Boots Randolph
MN0000953998;Mantovani
MN0000888262;Ocean Colour Scene
MN0000005794;Pansy Division
MN0000956617;Margaret Cho
MN0000899125;The Seeds
MN0000154765;Sha Na Na
MN0000573234;Stuart Dempster
MN0000584759;Antoinette
MN0000722048;Tom Gabel
MN0003095821;The Moth & the Flame
MN0001702959;Federico Fellini
MN0000264430;Hooverphonic
MN0000732792;Urban Tribe
MN0003268224;Anthony Lewis
MN0000078814;Black Market Baby
MN0000591220;Anton LaVey
MN0000594303;Apostles
MN0000515156;Tom Russell
MN0000921561;à;GRUMH...
MN0000942529;Buddy Guy
MN0000052151;Augustus Pablo
MN0000193160;The Maddox Brothers & Rose
MN0000575695;Dave Stewart
MN0000193166;Floyd le Blanc
MN0000073421;The Clean
MN0000264126;Lewis Nash
MN0000004955;Space
MN0000255377;Pepper Adams
MN0000276273;Peter Laughner
MN0000138335;Dobie Gray
MN0000596235;Antonio Pinto Basto
MN0000138332;The Crystals
MN0000138446;Band of Susans
MN0000931086;Astrud Gilberto
MN0000832888;Samhain
MN0001890689;J.R.R. Tolkien
MN0000284132;Hugh Blumenfeld
MN0000847307;Pierce Turner
MN0000654533;Gerardo Nuñez
MN0000847304;Marky Mark and the Funky Bunch
MN0000721630;Zolar X
MN0000131818;Conor Oberst
MN0000067900;The Foundations
MN0000420133;Ministry
MN0000157626;Tallulah Bankhead
MN0000151829;Beefeater
MN0000256482;Diane Schuur
MN0001376617;Anäis Nin
MN0000353898;Popinjays
MN0000018176;Teddy Riley
MN0000903009;Joe Cuba
MN0001540777;Richard Addinsell
MN0002357594;Waka Flocka Flame
MN0000246768;Derrick Morgan
MN0000503491;Moya Brennan
MN0002698947;Estrogen Highs
MN0000647834;George Thorogood
MN0000955123;Sa-Ra
MN0000481461;Orleans
MN0000082897;Kevin Hays
MN0000784130;Lavay Smith & Her Red Hot Skillet Lickers
MN0000043658;Susanna Clark
MN0000855619;Primitive Radio Gods
MN0000367459;Naked Raygun
MN0000501435;Tim Dog
MN0000501436;Morgana King
MN0000153103;Donald Fagen
MN0001212501;Franz Schmidt
MN0002413731;Acumen
MN0000515560;Breathless
MN0000789775;Clifford Brown
MN0000773407;Charlie Watts
MN0000143203;Stephen Foster
MN0000828153;Josh White
MN0000091773;Z'ev
MN0000428725;2 Brothers on the 4th Floor
MN0000055136;Elliott Carter
MN0000677105;Himekami
MN0000295905;Liquor Giants
MN0000098361;Hawthorne Heights
MN0000165345;Chanté Moore
MN0000033738;Sonic Boom
MN0000741900;Synergy
MN0000824219;Jonathan Winters
MN0000910113;LSD-March
MN0000891116;The New Amsterdams
MN0000944293;Calexico
MN0000544591;Guapo
MN0000155449;Tony Snell
MN0000101953;Klymaxx
MN0000032176;Texas Is the Reason
MN0000418740;Sex Pistols
MN0000756261;Soulhat
MN0000094813;Black Rob
MN0000225541;Wackie's Rhythm Force
MN0000199917;Chantal Kreviazuk
MN0000404136;Ratatat
MN0000898479;The Smithereens
MN0000049846;Early Man
MN0000621959;Seefeel
MN0000822742;Jonatha Brooke
MN0000064903;The Glimmers
MN0000279239;Robert Cage
MN0001602904;Ignaz Moscheles
MN0000839559;Julie Doiron
MN0000243812;Leon Ware
MN0000889824;Rialto
MN0000165162;Gentle Giant
MN0000141257;Barry Briggs & The Dragonaires
MN0000595211;PFM
MN0000151504;Bayside
MN0000489676;The Pretty Things
MN0000294907;Pip Proud
MN0000144847;Eagles
MN0000950123;DJ Kool
MN0000167189;Easterhouse
MN0000861252;Carrie Underwood
MN0001596697;Marcel Dupré
MN0000826381;Jonny Greenwood
MN0000463435;Michael Nesmith
MN0000831860;Louis Killen
MN0000231397;Lil' Mo
MN0001984584;Teyana Taylor
MN0000026487;Trio Nordestino
MN0000048605;Sons of Funk
MN0000286590;Robert Quine
MN0000018828;Stars
MN0000574312;Daúde
MN0000808435;Joel Dorn
MN0000181991;Flanagan & Allen
MN0002285572;Manfred Mann
MN0001036107;Push Play
MN0000479019;A+
MN0002577877;Committed
MN0000512035;Murk
MN0000230626;Mark Heard
MN0001560931;Screaming Females
MN0000127044;Count Basie
MN0000287350;Mark Lanegan
MN0000214580;Dimmu Borgir
MN0000796702;5 Chinese Brothers
MN0002453304;Richard Hoffman
MN0000114459;Chris Potter
MN0000926108;Montgomery Gentry
MN0000292815;Richard X
MN0000489909;The Pooh Sticks
MN0000424934;Milla
MN0000300534;Little Milton
MN0000556861;Black Taxi
MN0000206241;Eurythmics
MN0000064817;Big Walter Horton
MN0000868982;Mecca Normal
MN0000794634;Don Azpiazú
MN0000340364;Philip Bailey
MN0000883983;Mi-Sex
MN0000868456;Melba Montgomery
MN0000362658;Rudy Vallée
MN0000814766;Mahmoud Ahmed
MN0000207046;James White
MN0000049263;Blue Ash
MN0001794435;Circle
MN0000109735;Circle Jerks
MN0000681154;Yeah Yeah Yeahs
MN0000767404;Kenny Garrett
MN0000739857;Fruupp
MN0000816890;Johnny Cash
MN0000093632;Robert Palmer
MN0000279315;Josh Rouse
MN0000414889;The Presidents of the United States of America
MN0000897214;The Rutles
MN0000003100;Tania Maria
MN0000752937;Small
MN0000853757;Jimmy Edgar
MN0001393282;Big K.R.I.T.
MN0000171726;Eddie Santiago
MN0000087442;The Cofer Brothers
MN0000573847;The Manhattan Love Suicides
MN0000312605;Schooner Fare
MN0000941516;Strife
MN0000092942;Chic
MN0000171728;Ethel Merman
MN0000037730;Pearl Jam
MN0000612095;Tomahawk
MN0000210512;Janie Fricke
MN0001804243;The Ardoin Brothers
MN0000007689;TLC
MN0001486204;FaltyDL
MN0002474420;Oriol
MN0000332852;Ronnie Hawkins
MN0000745597;Trust Company
MN0000741158;Gary Hoey
MN0000242030;Lilith
MN0000962957;Will Rogers
MN0000242527;Sam Yahel
MN0000247004;Roberto Torres
MN0000816892;Dennis Chambers
MN0000300035;Judge
MN0000811567;Mabel Mercer
MN0000173762;Fiction Plane
MN0000769523;The Jesters
MN0000157732;Tama
MN0000016617;Shawn Phillips
MN0000294011;Rosie Ledet
MN0000322816;Times New Viking
MN0000090011;Ini Kamoze
MN0000570165;Paik
MN0000952794;Harry Belafonte
MN0000639064;Cactus World News
MN0000314050;Narada Michael Walden
MN0000412134;The Pioneers
MN0000224795;Vitesse
MN0000090018;The Last Poets
MN0000261106;Hoodoo Gurus
MN0000261105;Hood
MN0000568388;Underground Railroad
MN0000123637;Clockcleaner
MN0000006334;Tony Bennett
MN0000088147;Bitch Magnet
MN0000070507;Billy Higgins
MN0000623443;Brian Blade
MN0002539837;Hannah Cohen
MN0001627323;Lindsay Fuller
MN0000196439;Arturo Toscanini
MN0003387588;Cass.
MN0000642480;Dominici
MN0000636940;Jim White
MN0000219988;Uncle Jamm's Army
MN0000924276;Lez Zeppelin
MN0000428126;J Dilla
MN0000206668;Des'ree
MN0000924273;The Waifs
MN0000230845;Death Angel
MN0000921351;8 Eyed Spy
MN0000308013;Jump, Little Children
MN0000427351;The Seconds
MN0000103290;Luke Temple
MN0000921359;The Tremeloes
MN0002139934;Two Door Cinema Club
MN0000615845;Gill Landry
MN0000938661;Dave Weiner
MN0000561715;Godflesh
MN0000793720;Eddie Condon
MN0000861321;Nellee Hooper
MN0000799198;Eric B. & Rakim
MN0000446509;Metallica
MN0000513781;Brad Shepik
MN0000141152;Joe Higgs
MN0000141151;Joe Henry
MN0000781932;Lalo Schifrin
MN0000103033;Chuck Jackson
MN0000497647;The Reputation
MN0000270060;Marie Osmond
MN0000608714;Alan Silva
MN0000330634;Jerry Goldsmith
MN0000330635;Jerry Gonzalez
MN0000946481;Ghetto Mafia
MN0000672200;Samara Lubelski
MN0000673208;Manowar
MN0000775524;Cherry Blossoms
MN0000752770;Peaches
MN0000752773;Shuggie Otis
MN0002802787;Dinosaur Eyelids
MN0000036460;Smart Went Crazy
MN0000404734;Me First and the Gimme Gimmes
MN0000169258;Cow Cow Davenport
MN0000751305;Supercharger
MN0000475511;The Subdudes
MN0000793623;Arto Lindsay
MN0003203737;Let It Happen
MN0000403774;Ray Bonneville
MN0000177008;Fred Van Hove
MN0000853359;Jimmy Garrison
MN0000772385;Ed Neumeister
MN0000925377;Absinthe Blind
MN0000319476;The Jelly Roll Kings
MN0000486733;Mike Henderson
MN0000687935;Willie "The Lion" Smith
MN0000738530;Caveman Hughscore
MN0000548180;The Gaslight Anthem
MN0002438529;How to Dress Well
MN0000677781;Wilson Pickett
MN0002544357;Crossfaith
MN0000037591;Andrew Tosh
MN0000913490;Cheyenne Kimball
MN0000337404;Jerry Rivera
MN0000168784;Eddie Jefferson
MN0001441601;Alan Bush
MN0000676567;Darkane
MN0002975502;Kendra Morris
MN0000175530;Fields of the Nephilim
MN0001426593;Oasis
MN0000752805;The Andrea True Connection
MN0000036645;Steve Kuhn
MN0000175538;First Choice
MN0000036641;Paul Wall
MN0001944429;She Keeps Bees
MN0000209142;George Harrison
MN0000399361;Crazy Frog
MN0000502854;Wim Mertens
MN0000020919;Amber
MN0000047492;Sonny Sixkiller
MN0000114342;The Doors
MN0000639934;Wooden Wand & the Vanishing Voice
MN0000022875;Temple of the Dog
MN0000629224;The Bug
MN0002369832;Otha Turner
MN0000824022;Little Richard
MN0000419825;Out of the Blue
MN0000101183;Chimera
MN0000739713;The Antlers
MN0000943827;Cake
MN0002568928;Sarah Bethe Nelson
MN0000156053;Gary "U.S." Bonds
MN0000326546;Negative FX
MN0000326540;Rafael Cortijo
MN0000683009;Holly & the Italians
MN0000549249;Oynx
MN0000015665;Sisthema
MN0000574483;The Wild Tchoupitoulas
MN0000306102;Kathie Lee Gifford
MN0000014822;Sister Hazel
MN0001881171;Fabrizio Carrer
MN0000088329;Boozoo Bajou
MN0000071957;The Four Tunes
MN0000748877;Amp Fiddler
MN0000480254;Ann Heymann
MN0002680003;Christian Burghardt
MN0000470480;Murmurs
MN0000118664;Basia
MN0000068681;Billy Bacon
MN0002487391;Maximum Balloon
MN0000121073;Jacob Miller
MN0000307102;Puddle of Mudd
MN0000367417;Martha Wash
MN0000257507;Van Zant
MN0000751604;Slint
MN0000168126;Ben Kweller
MN0000084446;India.Arie
MN0000039850;Asteroid No. 4
MN0000019701;Television
MN0000406134;Rasco
MN0000474336;The Mighty Lemon Drops
MN0000205538;Turning Point
MN0000099770;The Long Winters
MN0000577590;Dave Bartholomew
MN0000337631;Rory Gallagher
MN0000202899;Johnny Marr
MN0000667169;Gladys Knight & the Pips
MN0000014757;Trans-Siberian Orchestra
MN0000202089;Charles & Eddie
MN0000119469;Corey Hart
MN0000609396;Tom Jones
MN0000788301;D.D. Jackson
MN0000398324;Ranking Dread
MN0001542846;Cecil Scott
MN0000033693;Swales
MN0002528416;Disclosure
MN0001891324;Kamala Chakravarti
MN0000385271;Terrence Howard
MN0000680292;Wolfman Jack
MN0000914671;Christian Finnegan
MN0000614636;Tomorrowland
MN0002006721;The Dead Weather
MN0000751019;The Animals
MN0000210137;Duane Eubanks
MN0000110516;Jali Musa Jawara
MN0000241512;Walter Brown
MN0000116969;Corey Glover
MN0000620491;Prof. Alex Bradford
MN0000099555;Seth Lakeman
MN0000576849;Alexander Scriabin
MN0000620495;The Breeders
MN0000676415;Marcia Ball
MN0001517893;Dmitry Shostakovich
MN0000106298;Cheech & Chong
MN0000551815;Gil Evans
MN0000035697;Peaches & Herb
MN0000093849;Black Oak Arkansas
MN0000165575;Ben Monder
MN0000160094;Gene Autry
MN0000951365;Heather Eatman
MN0001236103;Paula Carino
MN0000022124;Slayer
MN0000617336;Tom Morello
MN0000194380;Emmanuel
MN0000802389;Castor
MN0000770540;Boredoms
MN0000089873;Chris Knight
MN0000521600;Brian Dewan
MN0000089870;Amanda Palmer
MN0000245250;Juanes
MN0000090389;Idris Muhammad
MN0000721409;Gojira
MN0000245019;Sandy Denny
MN0000830718;Lonesome Sundown
MN0000147082;James Ingram
MN0000756380;Blues Magoos
MN0000138153;Latryx
MN0000756853;The Black Heart Procession
MN0000131178;James Burton
MN0000825087;Living Colour
MN0000012972;TV on the Radio
MN0000625201;Alexander O'Neal
MN0000625203;Britny Fox
MN0000809604;Victor Simonelli
MN0000803162;Grady Tate
MN0000174752;Eels
MN0000077199;King Kong
MN0000937715;Brother Joe May
MN0000947576;Gina X Performance
MN0000197797;Tony Molina
MN0002336631;Virgil Thomson
MN0000076867;Bob Windbiel
MN0000569467;Mod Lang
MN0000219562;Mariana
MN0000235399;Magnog
MN0000695019;Zakir Hussain
MN0000291940;Pío Leiva
MN0000646260;C.W. McCall
MN0000923853;Abdoulaye Diabaté
MN0000806601;Charlie Hunter
MN0000203286;Tuck Andress
MN0000411761;Nina Simone
MN0000516031;Myron Floren
MN0000071666;The Christianaires
MN0002895717;Habibi
MN0000864257;Rahsaan Roland Kirk
MN0000540883;Guns N' Roses
MN0003318180;Mind Brains
MN0000389979;Ralph Stanley
MN0000195388;Delays
MN0000784533;Joe Hall
MN0000080494;Billy Gilman
MN0000474482;Minutemen
MN0001231732;Reginald C. Stewart
MN0000721416;Paris Hilton
MN0000404098;Rashied Ali
MN0000316175;Rhonda Smith
MN0000055852;B. Smyth
MN0000498102;Over the Rhine
MN0000046550;Sid Hemphill
